timestamp,   	  n_synced, to_demap, demapped, to_ldpc, ldpc'd, decoded, unique, ldpc_%
251129_014445_14.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_14.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_15.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_15.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014445_15.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_0.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.7 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.8 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_1.9 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.0 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.1 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.2 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.3 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.4 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.5 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
251129_014500_2.6 ,      0,      0,      0,      0,      0,      0,      0,    0.0
